Name,Address,Location,Cuisine,Longitude,Latitude,PhoneNumber,Url,Award,MinPrice_USD,MaxPrice_USD
Pastis,"3 rue Terral, Montpellier, 34000, France",Montpellier,Modern Cuisine,3.8738324,43.6100075,33467663726,https://guide.michelin.com/en/occitanie/montpellier/restaurant/pastis376152,1 MICHELIN Star,44.800000000000004,63.84
Pierre,"7 rue Dufour, Mâcon, 71000, France",Mâcon,Classic Cuisine,4.8314285,46.3034378,33385381423,https://guide.michelin.com/en/bourgogne-franche-comte/mcon/restaurant/pierre4490,1 MICHELIN Star,40.32000000000001,120.96000000000001
Aida,"1 rue Pierre-Leroux, Paris, 75007, France",Paris,Japanese,2.3186554,48.850275,33143061418,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,1 MICHELIN Star,313.6,313.6
L'Aspérule,"43 rue Jean-Jacques-Rousseau, Dijon, 21000, France",Dijon,Modern Cuisine,5.044981,47.3248221,33380191284,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/l-asperule,1 MICHELIN Star,42.56,134.4
Le Patio,"10 boulevard de la Plage, Arcachon, 33120, France",Arcachon,Modern Cuisine,-1.1480031,44.6568414,33556830272,https://guide.michelin.com/en/nouvelle-aquitaine/arcachon/restaurant/le-patio396,1 MICHELIN Star,61.60000000000001,145.60000000000002
Entre Vigne et Garrigue,"600 route de Saint-Bruno, Pujaut, 30131, France",Pujaut,Modern Cuisine,4.77475,43.98619,33490952029,https://guide.michelin.com/en/occitanie/pujaut/restaurant/entre-vigne-et-garrigue,1 MICHELIN Star,98.56,151.20000000000002
Le Panoramique - Domaine de la Corniche,"5 route de la Corniche, Rolleboise, 78270, France",Rolleboise,Modern Cuisine,1.6099414,49.0237202,33130932000,https://guide.michelin.com/en/ile-de-france/rolleboise/restaurant/le-panoramique-domaine-de-la-corniche,1 MICHELIN Star,54.88,109.76
Les Fresques - Hôtel Royal,"13 avenue des Mateirons, Évian-les-Bains, 74500, France",Évian-les-Bains,Modern Cuisine,6.5916589,46.3963209,33450268500,https://guide.michelin.com/en/auvergne-rhone-alpes/vian-les-bains/restaurant/les-fresques400460,1 MICHELIN Star,89.60000000000001,162.4
U Santa Marina,"Marina di Santa-Giulia, Porto-Vecchio, 20137, France",Porto-Vecchio,Modern Cuisine,9.2803115,41.5309666,33495704500,https://guide.michelin.com/en/corse/porto-vecchio/restaurant/u-santa-marina,1 MICHELIN Star,87.36000000000001,184.8
Quinsou,"33 rue de l'Abbé-Grégoire, Paris, 75006, France",Paris,Creative,2.325489,48.8476485,33142226609,https://guide.michelin.com/en/ile-de-france/paris/restaurant/quinsou,1 MICHELIN Star,47.040000000000006,136.64000000000001
L'Orchidée,"33 rue Gilardoni, Altkirch, 68130, France",Altkirch,"Thai, Asian Contemporary",7.2400753,47.6249671,33389885039,https://guide.michelin.com/en/grand-est/altkirch/restaurant/l-orchidee,1 MICHELIN Star,61.60000000000001,106.4
L'Arbre au Soleil,"Nouveau Port, Le Lavandou, 83980, France",Le Lavandou,Modern Cuisine,6.37491,43.1372393,33494240604,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-lavandou/restaurant/l-arbre-au-soleil,1 MICHELIN Star,66.08000000000001,122.08000000000001
L'Aromate,"2 rue Gustave-Deloye, Nice, 06000, France",Nice,Modern Cuisine,7.269895,43.6992157,33493629824,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/l-aromate233368,1 MICHELIN Star,100.80000000000001,134.4
L'Auberge de Montmin,"1199 route du Col-de-la-Forclaz, Talloires-Montmin, 74210, France",Talloires-Montmin,Traditional Cuisine,6.24859,45.8072552,33450638540,https://guide.michelin.com/en/auvergne-rhone-alpes/talloires-montmin/restaurant/l-auberge-de-montmin,1 MICHELIN Star,123.20000000000002,123.20000000000002
Le Moulin de l'Abbaye,"1 route de Bourdeilles, Brantôme, 24310, France",Brantôme,Modern Cuisine,0.6463844,45.3632696,33553058022,https://guide.michelin.com/en/nouvelle-aquitaine/brantme/restaurant/le-moulin-de-l-abbaye,1 MICHELIN Star,61.60000000000001,134.4
Les Plaisirs Gourmands,"35 route du Général-de-Gaulle, Schiltigheim, 67300, France",Schiltigheim,Modern Cuisine,7.7392451,48.6005976,33388835555,https://guide.michelin.com/en/grand-est/schiltigheim/restaurant/les-plaisirs-gourmands,1 MICHELIN Star,44.800000000000004,103.04
L'Impertinent,"5 rue d'Alsace, Biarritz, 64200, France",Biarritz,Creative,-1.5503162,43.486366,33559510367,https://guide.michelin.com/en/nouvelle-aquitaine/biarritz/restaurant/l-impertinent,1 MICHELIN Star,103.04,125.44000000000001
Domaine d'Auriac,"2535 route de Saint-Hilaire, Carcassonne, 11000, France",Carcassonne,Classic Cuisine,2.335866,43.1916639,33468257222,https://guide.michelin.com/en/occitanie/carcassonne/restaurant/domaine-d-auriac,1 MICHELIN Star,56.00000000000001,156.8
Le Violon d'Ingres,"135 rue Saint-Dominique, Paris, 75007, France",Paris,"Traditional Cuisine, Classic Cuisine",2.3017796,48.8582135,33145551505,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-violon-d-ingres5989,1 MICHELIN Star,61.60000000000001,156.8
La Chapelle - Château Saint-Jean,"Avenue Henri-de-la-Tourfondue, Montluçon, 03100, France",Montluçon,Modern Cuisine,2.6049801,46.3233297,33470032657,https://guide.michelin.com/en/auvergne-rhone-alpes/montluon/restaurant/la-chapelle,1 MICHELIN Star,173.60000000000002,218.40000000000003
Thierry Schwartz - Le Restaurant,"35 rue de Sélestat, Obernai, 67210, France",Obernai,Creative,7.4836556,48.4604951,33388499041,https://guide.michelin.com/en/grand-est/obernai/restaurant/thierry-schwartz-le-restaurant,1 MICHELIN Star,66.08000000000001,173.60000000000002
Stéphane Tournié,"1 place du Capitole, Toulouse, 31000, France",Toulouse,Modern Cuisine,1.44401,43.60391,33561230776,https://guide.michelin.com/en/occitanie/toulouse/restaurant/stephane-tournie-les-jardins-de-l-opera,1 MICHELIN Star,39.2,123.20000000000002
Le Pavillon des Boulevards,"120 rue de la Croix-de-Seguey, Bordeaux, 33000, France",Bordeaux,Creative,-0.5926303,44.853277,33556815102,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/le-pavillon-des-boulevards,1 MICHELIN Star,50.400000000000006,156.8
Les Trois Dômes,"Sofitel Lyon Bellecour, 20 quai du Docteur-Gailleton, Lyon, 69002, France",Lyon,Modern Cuisine,4.834283,45.7545734,33472412097,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/les-trois-domes,1 MICHELIN Star,92.96000000000001,190.4
Castel Marie-Louise,"1 avenue Andrieu, La Baule, 44500, France",La Baule,Modern Cuisine,-2.4078932,47.2811387,33240114838,https://guide.michelin.com/en/pays-de-la-loire/la-baule/restaurant/castel-marie-louise,1 MICHELIN Star,85.12,140.0
L'Atelier du Peintre,"1 rue Schongauer, Colmar, 68000, France",Colmar,"Creative, Modern Cuisine",7.3581438,48.0765551,33389295157,https://guide.michelin.com/en/grand-est/colmar/restaurant/l-atelier-du-peintre,1 MICHELIN Star,43.68000000000001,123.20000000000002
La Grange de Belle-Église,"28 boulevard René-Aimé-Lagabrielle, Belle-Église, 60540, France",Belle-Église,Classic Cuisine,2.2145117,49.1922098,33344084900,https://guide.michelin.com/en/hauts-de-france/belle-glise/restaurant/la-grange-de-belle-eglise,1 MICHELIN Star,30.240000000000002,187.04000000000002
La Marande,"Route de Lugny, hameau de Mirande, Montbellet, 71260, France",Montbellet,Modern Cuisine,4.872302,46.4644829,33385331024,https://guide.michelin.com/en/bourgogne-franche-comte/montbellet/restaurant/la-marande,1 MICHELIN Star,39.2,117.60000000000001
L'Or Q'idée,"14 rue Marcel-Rousier, Pontoise, 95000, France",Pontoise,Modern Cuisine,2.0976083,49.0501575,33134354710,https://guide.michelin.com/en/ile-de-france/pontoise/restaurant/l-or-q-idee,1 MICHELIN Star,80.64000000000001,92.96000000000001
L'Essentiel,"8 rue de la Clarté, Périgueux, 24000, France",Périgueux,Modern Cuisine,0.72254,45.1841,33553351515,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-essentiel117707,1 MICHELIN Star,58.24000000000001,145.60000000000002
Apicius,"20 rue d'Artois, Paris, 75008, France",Paris,Modern Cuisine,2.3072835,48.8732881,33143801966,https://guide.michelin.com/en/ile-de-france/paris/restaurant/apicius6479,1 MICHELIN Star,106.4,369.6
Côté Cuisine,"36 avenue Zacharie-Le-Rouzic, Carnac, 56340, France",Carnac,Modern Cuisine,-3.0786985,47.5797015,33297575035,https://guide.michelin.com/en/bretagne/carnac/restaurant/cote-cuisine,1 MICHELIN Star,31.360000000000003,78.4
La Table du Boisniard,"Route de la Verrie, Chambretaud, 85500, France",Chambretaud,Creative,-0.95931,46.92741,33251675001,https://guide.michelin.com/en/pays-de-la-loire/chambretaud/restaurant/la-table-du-boisniard,1 MICHELIN Star,45.92,100.80000000000001
L'Écrin,"Le Crillon, 10 place de la Concorde, Paris, 75008, France",Paris,Creative,2.3210689,48.8669902,33144711517,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-ecrin,1 MICHELIN Star,196.00000000000003,823.2
Alain Llorca,"350 route de Saint-Paul, La Colle-sur-Loup, 06480, France",La Colle-sur-Loup,Provençal,7.1089745,43.6952832,33493320293,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-colle-sur-loup/restaurant/alain-llorca,1 MICHELIN Star,66.08000000000001,207.20000000000002
La Table de l'Ours,"Les Barmes de l'Ours, 100 montée de Bellevarde, Val-d'Isère, 73150, France",Val-d'Isère,Modern Cuisine,6.97513,45.447717,33479413700,https://guide.michelin.com/en/auvergne-rhone-alpes/val-d-isre/restaurant/la-table-de-l-ours,1 MICHELIN Star,106.4,184.8
Saisons,"8 rue Sainte-Victoire, Marseille, 13006, France",Marseille,Modern Cuisine,5.3827724,43.2865397,33951891838,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/saisons,1 MICHELIN Star,38.080000000000005,106.4
La Bastide de Moustiers,"Chemin de Quinson, Moustiers-Sainte-Marie, 04360, France",Moustiers-Sainte-Marie,Provençal,6.2179,43.84058,33492704747,https://guide.michelin.com/en/provence-alpes-cote-dazur/moustiers-sainte-marie/restaurant/la-bastide-de-moustiers,1 MICHELIN Star,78.4,109.76
La Vieille Fontaine,"Hôtel d'Europe, 12 place Crillon, Avignon, 84000, France",Avignon,Modern Cuisine,4.8032742,43.9503845,33490147676,https://guide.michelin.com/en/provence-alpes-cote-dazur/avignon/restaurant/la-vieille-fontaine,1 MICHELIN Star,47.040000000000006,201.60000000000002
Baieta,"5 rue de Pontoise, Paris, 75005, France",Paris,Mediterranean Cuisine,2.3523102,48.8501648,33142025919,https://guide.michelin.com/en/ile-de-france/paris/restaurant/baieta,1 MICHELIN Star,58.24000000000001,117.60000000000001
Hostellerie Les Gorges de Pennafort,"8660 route départementale 25, Callas, 83830, France",Callas,Traditional Cuisine,6.5426581,43.5869663,33494766651,https://guide.michelin.com/en/provence-alpes-cote-dazur/callas/restaurant/hostellerie-les-gorges-de-pennafort,1 MICHELIN Star,99.68,190.4
Le Prieuré,"7 place du Chapitre, Villeneuve-lès-Avignon, 30400, France",Villeneuve-lès-Avignon,Modern Cuisine,4.796364,43.96315,33490159015,https://guide.michelin.com/en/occitanie/villeneuve-ls-avignon/restaurant/le-prieure13557,1 MICHELIN Star,58.24000000000001,131.04000000000002
L'Amphitryon,"127 rue du Colonel-Müller, Lorient, 56100, France",Lorient,Creative,-3.400343,47.7658677,33297833404,https://guide.michelin.com/en/bretagne/lorient/restaurant/l-amphitryon4275,1 MICHELIN Star,39.2,201.60000000000002
L'Opidom,"4 quai de la Guignière, Fondettes, 37230, France",Fondettes,"Creative, Modern Cuisine",0.6442736,47.3924651,33247358163,https://guide.michelin.com/en/centre-val-de-loire/fondettes/restaurant/l-opidom,1 MICHELIN Star,42.56,88.48
Le Bon Accueil,"1 chemin de la Grande-Source, Malbuisson, 25160, France",Malbuisson,Modern Cuisine,6.3031572,46.7971381,33381693058,https://guide.michelin.com/en/bourgogne-franche-comte/malbuisson/restaurant/le-bon-accueil4521,1 MICHELIN Star,31.360000000000003,108.64000000000001
Le Faham by Kelly Rangama,"108 rue Cardinet, Paris, 75017, France",Paris,Modern Cuisine,2.3117036,48.8857122,33153814818,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-faham-by-kelly-rangama,1 MICHELIN Star,77.28,108.64000000000001
La Gouesnière - Maison Tirel-Guérin,"Lieu-dit Le Limonay, La Gouesnière, 35350, France",La Gouesnière,Modern Cuisine,-1.9054771,48.6150771,33299891046,https://guide.michelin.com/en/bretagne/la-gouesniere/restaurant/la-gouesniere,1 MICHELIN Star,50.400000000000006,140.0
Les Sources de Fontbelle,"1 bis rue des Meules-à-Grain, Angoulême, 16000, France",Angoulême,Creative,0.1428152,45.6289392,33545235175,https://guide.michelin.com/en/nouvelle-aquitaine/angoulme/restaurant/les-sources-de-fontbelle,1 MICHELIN Star,39.2,103.04
Pertinence,"29 rue de l'Exposition, Paris, 75007, France",Paris,Modern Cuisine,2.3033772,48.8571707,33145552096,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pertinence,1 MICHELIN Star,61.60000000000001,212.8
Hedone,"2 impasse Saint-Félix, Toulouse, 31000, France",Toulouse,Creative,1.4616287,43.5964008,33582746055,https://guide.michelin.com/en/occitanie/toulouse/restaurant/hedone1024405,1 MICHELIN Star,76.16000000000001,123.20000000000002
La Robe,"3 place Reveillère-Lepeaux, Montaigu, 85600, France",Montaigu,Modern Cuisine,-1.31311,46.97566,33251477927,https://guide.michelin.com/en/pays-de-la-loire/montaigu/restaurant/la-robe,1 MICHELIN Star,26.880000000000003,89.60000000000001
Château de Mazan,"8 place Napoléon, Mazan, 84380, France",Mazan,Modern Cuisine,5.1271665,44.0561349,33490696261,https://guide.michelin.com/en/provence-alpes-cote-dazur/mazan/restaurant/la-salle-a-manger-du-chateau-de-mazan,1 MICHELIN Star,47.040000000000006,106.4
Leclere,"41 rue de la Valfère, Montpellier, 34000, France",Montpellier,Modern Cuisine,3.87402,43.60943,33467569023,https://guide.michelin.com/en/occitanie/montpellier/restaurant/leclere,1 MICHELIN Star,50.400000000000006,67.2
Les Voiles d'Or,"2 chemin de la Falaise, à Neuville-lès-Dieppe, Dieppe, 76200, France",Dieppe,"Modern Cuisine, Seafood",1.0893245,49.9320971,33235841684,https://guide.michelin.com/en/normandie/dieppe/restaurant/les-voiles-d-or,1 MICHELIN Star,40.32000000000001,95.2
L'Orée de la Forêt,"255 rue de la Forêt, Étouy, 60600, France",Étouy,Modern Cuisine,2.36804,49.41545,33344516518,https://guide.michelin.com/en/hauts-de-france/touy/restaurant/l-oree-de-la-foret,1 MICHELIN Star,72.80000000000001,140.0
L'Étang du Moulin,"5 chemin de l'Étang-du-Moulin, Bonnétage, 25210, France",Bonnétage,Modern Cuisine,6.7218159,47.1975196,33381689278,https://guide.michelin.com/en/bourgogne-franche-comte/bonntage/restaurant/l-etang-du-moulin,1 MICHELIN Star,89.60000000000001,168.00000000000003
Louis,"23 rue de la Victoire, Paris, 75009, France",Paris,Modern Cuisine,2.3386653,48.8750836,33155078652,https://guide.michelin.com/en/ile-de-france/paris/restaurant/louis,1 MICHELIN Star,47.040000000000006,123.20000000000002
Chez Michèle,"57 rue Principale, Languimberg, 57810, France",Languimberg,Modern Cuisine,6.8589293,48.7459594,33387039225,https://guide.michelin.com/en/grand-est/languimberg/restaurant/chez-michele,1 MICHELIN Star,30.240000000000002,168.00000000000003
Restaurant de Tourrel,"5 rue Carnot, Saint-Rémy-de-Provence, 13210, France",Saint-Rémy-de-Provence,Modern Cuisine,4.8307716,43.7891048,33484350720,https://guide.michelin.com/en/provence-alpes-cote-dazur/saint-rmy-de-provence/restaurant/restaurant-de-tourrel,1 MICHELIN Star,109.76,168.00000000000003
La Renaissance,"20 avenue de la 2ème-Division-Blindée, Argentan, 61200, France",Argentan,Modern Cuisine,-0.0285254,48.7391758,33233361420,https://guide.michelin.com/en/normandie/argentan/restaurant/la-renaissance433,1 MICHELIN Star,42.56,117.60000000000001
La Sommelière,"6 rue Mourguet, Lyon, 69005, France",Lyon,Modern Cuisine,4.8261445,45.759793,33478798645,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/la-sommeliere,1 MICHELIN Star,91.84,91.84
Les Trois Rochers,"16 rue du Phare, à Ste-Marine, Combrit, 29120, France",Combrit,Modern Cuisine,-4.1191145,47.8734453,33298519494,https://guide.michelin.com/en/bretagne/combrit/restaurant/les-trois-rochers,1 MICHELIN Star,61.60000000000001,128.8
Hostellerie de la Pointe St-Mathieu,"7 place Saint-Tanguy, Plougonvelin, 29217, France",Plougonvelin,Modern Cuisine,-4.7706307,48.3309222,33298890019,https://guide.michelin.com/en/bretagne/plougonvelin/restaurant/hostellerie-de-la-pointe-st-mathieu,1 MICHELIN Star,54.88,117.60000000000001
Le P'tit Polyte,"2 rue de la Chapelle, Les Deux-Alpes, 38860, France",Les Deux-Alpes,Modern Cuisine,6.1209222,45.0037003,33476805690,https://guide.michelin.com/en/auvergne-rhone-alpes/les-deux-alpes/restaurant/le-p-tit-polyte,1 MICHELIN Star,88.48,128.8
Sola,"12 rue de l'Hôtel-Colbert, Paris, 75005, France",Paris,Modern Cuisine,2.3483585,48.8515799,33142023924,https://guide.michelin.com/en/ile-de-france/paris/restaurant/sola,1 MICHELIN Star,95.2,134.4
Elsa,"Monte-Carlo Beach, avenue Princesse-Grace, Roquebrune-Cap-Martin, Monaco, 98000, France",Monaco,Mediterranean Cuisine,7.4443181,43.7506541,33493286657,https://guide.michelin.com/en/monaco-region/monaco/restaurant/elsa7519,1 MICHELIN Star,87.36000000000001,176.96
Aux Terrasses,"18 avenue du 23 Janvier, Tournus, 71700, France",Tournus,Modern Cuisine,4.9145183,46.5587965,33385510174,https://guide.michelin.com/en/bourgogne-franche-comte/tournus/restaurant/aux-terrasses,1 MICHELIN Star,39.2,123.20000000000002
La Scène Thélème,"18 rue Troyon, Paris, 75017, France",Paris,Modern Cuisine,2.2949918,48.8764542,33177376099,https://guide.michelin.com/en/ile-de-france/paris/restaurant/la-scene-theleme,1 MICHELIN Star,62.720000000000006,147.84
L'Arnsbourg,"Untermuhlthal, Baerenthal, 57230, France",Baerenthal,Modern Cuisine,7.5393465,48.9550539,33387065085,https://guide.michelin.com/en/grand-est/baerenthal/restaurant/l-arnsbourg,1 MICHELIN Star,54.88,155.68
Les Pêcheurs,"10 boulevard du Maréchal-Juin, au Cap d'Antibes, Antibes, 06160, France",Antibes,Mediterranean Cuisine,7.1185726,43.5614989,33492931330,https://guide.michelin.com/en/provence-alpes-cote-dazur/antibes/restaurant/les-pecheurs,1 MICHELIN Star,145.60000000000002,173.60000000000002
Auberge St-Walfrid,"58 rue de Grosbliederstroff, Sarreguemines, 57200, France",Sarreguemines,Traditional Cuisine,7.0453955,49.1147388,33387984375,https://guide.michelin.com/en/grand-est/sarreguemines/restaurant/auberge-st-walfrid,1 MICHELIN Star,98.56,152.32000000000002
Le Champ des Lunes,"Route de Roquefraîche, Lauris, 84360, France",Lauris,Modern Cuisine,5.301734,43.762672,33413980000,https://guide.michelin.com/en/provence-alpes-cote-dazur/lauris/restaurant/le-champ-des-lunes,1 MICHELIN Star,98.56,162.4
Le Foch,"37 boulevard Foch, Reims, 51100, France",Reims,Modern Cuisine,4.0270486,49.2582417,33326474822,https://guide.michelin.com/en/grand-est/reims/restaurant/le-foch,1 MICHELIN Star,41.440000000000005,140.0
Auberge du Cep,"Place de l'Église, Fleurie, 69820, France",Fleurie,Modern Cuisine,4.6970687,46.1922138,33474041077,https://guide.michelin.com/en/auvergne-rhone-alpes/fleurie/restaurant/auberge-du-cep,1 MICHELIN Star,29.120000000000005,94.08000000000001
